"601097","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","なんだか嫌な予感がするよ。<hex:02100103>だけど、障壁の外には出たくない……<hex:02100103>何かできることがないか、みんなで考えないと。","0","0"
"601096","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","機械兵の暴動のときにインフラが止まらなかったおかげで、<hex:02100103>食糧供給が滞ることなく、最低限の生活が守られたのです。<hex:02100103>どなたの判断かは存じませんが、賢明だったと思いますよ。","0","0"
"601099","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","ふたりのスフェーン様が私たちを護ってくれたんだ。<hex:02100103>あの放送を聞いたとき、涙が止まらなかったよ……。","あんたも命懸けで戦ってくれたんだろ？<hex:02100103>本当にありがとうね……私たちに、明日を信じさせてくれてさ。","0"
"601098","0","1","2","0","0","5696","0","0","1","1","1","0","0","0","0","0","0","False","False","False","私は弱い人間だから、誰かに頼ってばかりだと、<hex:02100103>失敗したときに、その人のせいにしたくなっちゃうんだ。<hex:02100103>そんなの嫌だから、自分の意思で行動することに決めたよ。","0","0"
"601101","0","1","0","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","混乱のさなかに届いたスフェーン様の声が、<hex:02100103>私たちを底知れぬ闇から連れだしてくださった……。<hex:02100103>ようやく、すべてに片が付いたんだね。","0","0"
"601100","0","1","0","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","ああ、様子を見に来てくれたんだね。<hex:02100103>ここは大丈夫だが、町の皆の声が苛立っている……<hex:02100103>何ごともなければいいが。","0","0"
"601103","0","1","0","0","0","5695","0","0","1","1","1","0","0","0","0","0","0","False","False","False","記憶返還が行われているんだってね。<hex:02100103>シャトナ族のあの子の記憶も、皆に戻っているといい。","土地融合する以前から、ゾラージャを警戒していたようだ。<hex:02100103>基地にひとりで乗り込み、消息が途絶えていたが……<hex:02100103>果たして、相棒だったエレダイト族の子は思い出せただろうか。","0"
"601102","0","1","0","0","0","5695","0","0","1","1","1","0","0","0","0","0","0","False","False","False","グルージャを気にかけてくれてありがとうよ。<hex:02100103>多くの困難を経験し、成長しなければと焦っているのだろう。","だけど、あの子の将来に憂いはないはずだ。<hex:02100103>間違ったときに導いてくれる大人がいて、<hex:02100103>何より、お前さんという目標ができたみたいだからね。","0"
"601089","0","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","ああ、どうも～！<hex:02100103>このとおり真面目～に働いておりますよ！","…………なんだお前か。<hex:02100103>くそっ、俺は見せもんじゃねぇ、失せろ失せろ！","0"
"601088","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","おお、<hex:022C0DFF07022903EB0203FF02200203>君じゃないか！<hex:02100103>おかげさまで、この町も随分と平和になったよ。","ウィフーテも更生させようとしていてね……<hex:02100103>逃げ出さないように監視付きで、ときどき労働させているのだ。<hex:02100103>不満たらたらの顔を見ると、先が思いやられるがね。","0"
"601091","0","1","2","0","0","4219","0","0","1","1","1","0","0","0","0","0","0","False","False","False","黒いレギュレーターを持っている人だけが救済されるだって？<hex:02100103>そんなこと、スフェーン様だったら反対しているはずだよ……。","0","0"
"601090","0","1","2","0","0","5695","0","0","1","1","1","0","0","0","0","0","0","False","False","False","この間、エレネッシパから手のひらサイズの人形を貰ってさ。<hex:02100103>顔が付いてて、丸っこい見た目のものなんだけど……<hex:02100103>カフキワが操作してた機械を模したものなんだって。","なんでも、ドーム内の仲間が勝手に作ったらしくて、<hex:02100103>たくさん余ってるから受け取ってくれって懇願されたんだよ。<hex:02100103>ふふ……まあ、それだけ向こうでも愛されてたってことかな。","0"
"601093","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","はあ……不安で仕事に身が入らないよ。<hex:02100103>家畜たちは私たちの事情なんて知らないんだから、<hex:02100103>こんなんじゃいけないってわかってるんだけど……。","0","0"
"601092","0","1","2","0","0","5695","0","0","1","1","1","0","0","0","0","0","0","False","False","False","……放送でスフェーン様の声が聞こえたんだ。<hex:02100103>なんだか懐かしくて、胸がきゅっとなっちゃったよ。","かつてのスフェーン様も、今いらっしゃるスフェーン様も、<hex:02100103>どちらも私たちに希望を与えてくれる存在だ。<hex:02100103>きっと、アレクサンドリアはもっといい国になるよ。","0"
"601095","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","あの、キープで何かあったのですか？<hex:02100103>なんだか、みんなの様子がおかしい気がして……。","0","0"
"601094","0","1","2","0","0","4218","5695","0","1","1","1","0","0","0","0","0","0","False","False","False","いろんなことがあって、家畜たちのお世話もしてるとさ……<hex:02100103>命ってなんなんだろうって考えちゃうよ。","……あー、やめやめ！<hex:02100103>難しいことはわかんないけど、私は自分の人生に満足してるし、<hex:02100103>家畜たちが大好きって気持ちは変わらないんだから。","0"
"601105","0","1","2","0","0","5695","0","0","1","1","1","0","0","0","0","0","0","False","False","False","はあ…………。<hex:02100103>グルージャが怪我をしないか、毎日気が気ではありません……。","先日なんて、鱗が一枚剥がれかけてしまって……。<hex:02100103>当人はへっちゃらだなどと健気に笑顔を見せていましたが、<hex:02100103>僕がすべての苦難を肩代わりできればいいのに……。","0"
"601104","0","1","2","0","0","9233","0","0","1","1","1","0","0","0","0","0","0","False","False","False","公務の合間にグルージャの特訓に付き合ってるんだけどよ、<hex:02100103>やっぱオヤジやゾラージャ兄さんの血を引いてるだけあって、<hex:02100103>呑み込みが早いのなんのって！","お前と手合わせするために頑張ってるらしいぜ。<hex:02100103>そのときが楽しみで仕方ねぇな！","0"
"601107","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","てい、やあああっ！<hex:02100103>基礎を叩き込んで！　無駄のない動きを！　身につけるんだ！","0","0"
"601106","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","……今度の旅は長くなりそうだ。<hex:02100103>アーテリス中の未知を発見し尽くすのに、<hex:02100103>何百年かかるかわからないからな。","それと、こんなことは初めてだが、不思議と気が逸る。<hex:02100103>トラル行きの船に乗っていたおたくの気持ちが、<hex:02100103>今なら少しわかる気がする。","0"
"601109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","","",""
"601108","0","1","2","0","0","5695","0","0","1","1","1","0","0","0","0","0","0","False","False","False","悩んだけど、思い切って記憶返還をしたよ。<hex:02100103>そしたら、亡くなった母の記憶が次々に蘇ってきてさ。","私しか知り得ない母の記憶は、<hex:02100103>いつか自分が死んだら消えちゃうものかもしれないけど……<hex:02100103>母と生きた私が私であるためには、きっと必要なものなんだ。","0"
"601110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","","",""
"600825","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","まずは、傷を癒やす魔法から練習するつもりだよ。<hex:02100103>負傷者の治療を手伝えるようになるから。","カリュクスがいつまで猶予をくれるかわからないけど、<hex:02100103>焦らずじっくり、魔力の回復と鍛錬に努めるよ。","0"
"600824","0","1","2","0","0","5695","0","0","1","1","1","0","0","0","0","0","0","False","False","False","機械兵の制御を奪われたら、<hex:02100103>僕にはどうすることもできない。<hex:02100103>暴れる機械兵を倒せないし、権限を取り戻すことも……。","みんなの役に立てるように、もっとがんばらなきゃ。","0"
"600827","0","1","2","0","0","4219","0","0","1","1","1","0","0","0","0","0","0","False","False","False","様子を見に来たのか？<hex:02100103>今のところ大きな動きはないものの、<hex:02100103>殺された住民の遺体が結局見つかってないのは気がかりだな。","0","0"
"600826","0","1","2","0","0","5696","0","0","1","1","1","0","0","0","0","0","0","False","False","False","ラハくんとアルフィノくんは街の状況確認、<hex:02100103>ヤ・シュトラとアリゼーは例の病と負傷者の治療を続けているわ。","私は連絡役として行き来しつつ、<hex:02100103>人手の足りていない仕事を手伝おうかと思って。<hex:02100103>あなたはしっかり身体を休めておいてね。","0"
"600829","0","1","2","0","0","4219","0","0","1","1","1","0","0","0","0","0","0","False","False","False","ひとまず、外の警戒態勢が整ったから、<hex:02100103>こっちの状況を確認しに戻ってきたところだ。","採石場で暴走するホバーカーゴは止められたものの、<hex:02100103>エレクトロープ搬出が遅延して、生産ラインも滞ってるらしい。<hex:02100103>収束には、しばらくかかりそうだな……。","0"
"600828","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","スフェーンさんの正体がバレないかぎりは、<hex:02100103>街を出歩いても危険ということはないはずです。","ただ、シミュラントの真意が掴めていない状況ですから、<hex:02100103>警戒するに越したことはないかと……。<hex:02100103>どうかお気をつけて。","0"
"600831","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","停電なんて、珍しいですね。<hex:02100103>機材に異常が出ていないか確認しないと……。","0","0"
"600830","0","1","2","0","0","4219","9058","0","1","1","1","0","0","0","0","0","0","False","False","False","危険な生物がキープに接近した場合を考慮して、<hex:02100103>ここの機械兵は武装をそのままにしているんですよ。","とはいえ、アウトスカーツも近いですから、<hex:02100103>オブリビオンの人員で交代しながら監視しています。<hex:02100103>ここの機体用の緊急停止コードもあるので、お任せください！","0"
"600841","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","ここに戻ってくるまでにも、何度か好物をせがまれたよ。<hex:02100103>よほど気に入ったらしいな！","0","0"
"600840","0","1","2","0","0","5695","0","0","1","1","1","0","0","0","0","7","0","False","False","False","なあアンタ、いま一番アツいイベントのことを聞いてくれ！<hex:02100103>……と言いたいが、まだなんのことか理解できねえようだ。<hex:02100103>状況が変わったら改めて、話をしようぜ。","本クエストを受注するには、メインクエスト「海都と砂都と」<hex:02100103>「海都と森都と」「森都と砂都と」のいずれかを<hex:02100103>コンプリートしている必要があります。","0"
"600843","0","1","2","0","0","715","0","0","1","1","1","0","0","0","0","0","0","False","False","False","遺跡の探査は切り上げたとしても、<hex:02100103>気象の観測や食糧の調達など、やることは尽きない。<hex:02100103>状況が変わるまでは作業を継続してるよ。","0","0"
"600842","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","私の専門は船上の仕事だから、<hex:02100103>陸じゃもっぱら支援に回ってるのさ。<hex:02100103>実地探査はあんたに任せたよ！","0","0"
"600845","0","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","お外……大変って、聞いたよ……。<hex:02100103><hex:020825E905FF10E3818AE5A789E381A1E38283E38293FF10E3818AE58584E381A1E38283E3829303>……怪我、しなかった？","0","0"
"600844","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","アリゼーさんのお話もあったので、<hex:02100103>ミロスと相談して、レギュレーターを外すことにしたんです。","でも、その矢先に外では騒ぎが起きて……<hex:02100103>家で息子の世話をしていたので無事でしたけど、<hex:02100103>レギュレーターがない不安は、やはりありますね。","0"
"600847","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","仕事が立て込んでいて葬儀に出るのがギリギリだったから、<hex:02100103>黒いレギュレーターの配布に間に合わなかったんだ。","そもそも、キープ外から向かうんじゃ遅かったみたいで、<hex:02100103>仕事仲間も、アウトスカーツの住民も、もらえずじまいさ。<hex:02100103>そんな状況で、装着するようになんて放送されてもな……。","0"
"600846","0","1","2","0","0","5696","0","0","1","1","1","0","0","0","0","0","0","False","False","False","エレクトロープ機器が暴れはしなかったンだが、<hex:02100103>作業してる最中に挙動がおかしくなりやがってよぉ……！","おかげで、進めてた仕事が全部ぶっ飛ンじまった！<hex:02100103>停電はどうにかやり過ごしたってのに、ちくしょうめが！！","0"
"600833","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","カリュクスは一枚も二枚も上手ですが、<hex:02100103>できるかぎりの追跡はしてみますよ。","0","0"
"600832","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","今、基礎区画まで降りるルートの確保を進めているので、<hex:02100103>もう少しだけ時間をください。","0","0"
"600835","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","自分の暮らす国がいつまでも落ち着かないとなれば、<hex:02100103>誰だって気が滅入るし、不安と不満も高まる一方だろう。","それでも暴動にまで発展していないのは、<hex:02100103>良くも悪くも、国葬の記憶が書き換えられた結果さ。<hex:02100103>精神的支柱である「理王スフェーン」の健在は、影響が大きい。","0"
"600834","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","当面、巡回にオブリビオンの人手をまわしつつ、<hex:02100103>武王の権限の状態を定期的に確認するつもりです。","根本的な対策まで講じられたらいいんですが、<hex:02100103>相手がカリュクスとなると、完封するのは難しい……。<hex:02100103>後手になるにしてもすぐ動けるよう、体制は整えておきますよ。","0"
"600837","0","1","0","0","0","766","0","0","1","1","1","0","0","0","0","0","0","False","False","False","ふぅ、基地は完成しましたけれど、<hex:02100103>まだまだお忙しそうな方ばかり……。<hex:02100103>いつになったら受け取りにくるんでしょうネ？","0","0"
"600836","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","アウトスカーツで……？<hex:02100103>わかった、こっちの連中と向かおう。","0","0"
"600839","0","1","2","0","0","5695","0","0","1","1","1","0","0","0","0","0","0","False","False","False","トライヨラの友達、元気かなぁ？<hex:02100103>次に会えたら、また対戦しようねって約束してるんだよ。<hex:02100103>だからレアカードも集めて、もっともっと強くなってやるんだ！","0","0"
"600838","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","ラマチとはリンクパール通信で連絡を取り合っているので、<hex:02100103>アレクサンドリアの状況も、おおむね把握しています。","あちらの情勢が落ち着くまでには、<hex:02100103>もうしばらく時間がかかりそうですね……。<hex:02100103>どうか、ラマチとグルージャを頼みますよ。","0"
"600857","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","ここの警備は、私にお任せください。<hex:02100103>ネズミ一匹たりとも通しませんよ。","0","0"
"600856","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","","",""
"600859","0","1","2","0","0","5695","0","0","1","1","1","0","0","0","0","0","0","False","False","False","ゴクドラーク岩窟まで向かわれるなら、<hex:02100103>こちらの飛獣にお乗りください！","0","0"
"600858","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","","",""
"600861","0","1","2","0","0","5695","0","0","1","1","1","0","0","0","0","0","0","False","False","False","ぜひ引き続き、<hex:02100103>星芒マーケットをお楽しみください！","わたくしも、あとで新しいキンダープンシュをいただきます。<hex:02100103>この時期は煮込みたてのアツアツを飲んで、<hex:02100103>あたたまりたいですね……！","0"
"600860","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","星芒祭の季節だな！<hex:02100103>開催中の星芒マーケットも、楽しんでいってくれ！","0","0"
"600863","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","星芒マーケットへご案内しましょうか？<hex:02100103>現在開催中で、中はとっても賑やかですよ！","0","0"
"600862","0","1","2","0","0","5695","0","0","1","1","1","0","0","0","0","0","0","False","False","False","へへっ、教えてもらった知らない土地のことを思うと、<hex:02100103>なんだかまだワクワクが止まらないんだ！<hex:02100103>いつか旅に出ても、きっとこの気持ちのこと忘れないよ！","0","0"
"600849","0","1","0","0","0","0","5533","0","1","1","1","0","0","0","0","0","0","False","False","False","スフェーン様は遠くへ行ってしまわれたのに、<hex:02100103>なぜだか、彼女と会ったという話が耳に入っている。<hex:02100103>それも、今度は姿を見せなくなったという声も……。","近頃は、なにやら不穏な音ばかりが届く。<hex:02100103>お前さんも、どうか気をつけることだよ。","0"
"600848","0","1","2","0","0","4219","0","0","1","1","1","0","0","0","0","0","0","False","False","False","駆除人は落雷で亡くなるし、住民は機械兵に襲われるし……<hex:02100103>スフェーン様もとんと姿を見せなくなったもんだから、<hex:02100103>どうにも不安になっちまうねぇ。","0","0"
"600851","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","","",""
"600850","0","1","2","0","0","4194","0","0","1","1","1","0","0","0","0","0","0","False","False","False","ブルートボンバーのリベンジだぜ！<hex:02100103>テメェもこれでお終いだ！","0","0"
"600853","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","「エコーズの残滓」に関して、勇連隊でも警戒を高めています。<hex:02100103>万が一にも民間人に被害を出すわけにいきませんからね。","0","0"
"600852","0","1","2","0","0","5695","0","0","1","1","1","0","0","0","0","0","0","False","False","False","あっ、おつかれさまです……。<hex:02100103>仲間と交代で外の見回りは続けているんですが、<hex:02100103>その後、機械兵やホバーカーゴの暴走は起きていません。","このまま、何事もなければいいな……。","0"
"600855","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","","",""
"600854","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","新たな「エコーズの残滓」は、今のところ確認されていません。<hex:02100103>なにかあれば、またご連絡させていただきます。","0","0"
"600873","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","ウフフ……ごめんなさいね、このお店はまだ準備中なのヨ。<hex:02100103>しばらくしてから、また来てくれる？","0","0"
"600872","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","","",""
"600875","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","","",""
"600874","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","","",""
"600877","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","","",""
"600876","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","","",""
"600879","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","","",""
"600878","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","","",""
"600865","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","","",""
"600864","0","1","2","0","0","5695","0","0","1","1","1","0","0","0","0","0","0","False","False","False","星芒マーケットでは、<hex:02100103>森都のさまざまな店舗が出店しておりますよ～！","0","0"
"600867","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","","",""
"600866","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","","",""
"600869","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","","",""
