"47104","","0","","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","0","0","False","0","False","0","0","0","0","0","0","0","False","False","0","0","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"47105","","0","","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","0","0","False","0","False","0","0","0","0","0","0","0","False","False","0","0","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"47106","","0","","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","0","0","False","0","False","0","0","0","0","0","0","0","False","False","0","0","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"47107","予備のガスタンク","0","","0","0","1","0","0","","予備のガスタンク","25952","1","1","50","340","63","0","0","0","0","999","False","True","False","False","2","0","True","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"47108","ミスティックメモリー・ディフェンダーサレット","0","","0","0","1","0","0","","ミスティックメモリー・ディフェンダーサレット","56877","735","2","4","0","34","0","3","5","8270","1","True","True","False","True","99999","731","False","0","True","0","2","0","10","8","21800","9339","False","False","0","100","0","1","59","0","0","1","897, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1155","1155","1","381","3","405","19","239","27","167","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","False","False","0","True"
"47109","ミスティックメモリー・ディフェンダーメイル","0","","0","0","1","0","0","","ミスティックメモリー・ディフェンダーメイル","57298","735","2","4","0","35","0","4","5","8270","1","True","True","False","True","99999","1219","False","0","True","0","2","0","10","8","21800","9339","False","False","0","100","0","1","59","0","0","1","897, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1549","1549","1","605","3","643","45","379","27","265","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","False","False","0","True"
"47110","ミスティックメモリー・ディフェンダーヴァンブレイス","0","","0","0","1","0","0","","ミスティックメモリー・ディフェンダーヴァンブレイス","56383","735","2","4","0","37","0","5","5","8270","1","True","True","False","True","99999","731","False","0","False","0","2","0","10","8","21800","9339","False","False","0","100","0","1","59","0","0","1","897, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1155","1155","1","381","3","405","19","239","44","167","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","False","False","0","True"
"47111","ミスティックメモリー・ディフェンダーガスキン","0","","0","0","1","0","0","","ミスティックメモリー・ディフェンダーガスキン","57402","735","2","4","0","36","0","7","5","8270","1","True","True","False","True","99999","1219","False","0","False","0","2","0","13","8","21800","9339","False","False","0","100","0","1","59","0","0","1","897, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1549","1549","1","605","3","643","27","379","44","265","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","False","False","0","True"
"47112","ミスティックメモリー・ディフェンダーグリーヴ","0","","0","0","1","0","0","","ミスティックメモリー・ディフェンダーグリーヴ","57892","735","2","4","0","38","0","8","5","8270","1","True","True","False","True","99999","731","False","0","False","0","2","0","10","8","21800","9339","False","False","0","100","0","1","59","0","0","1","897, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1155","1155","1","381","3","405","44","239","27","167","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","False","False","0","True"
"47113","ミスティックメモリー・スレイヤーサレット","0","","0","0","1","0","0","","ミスティックメモリー・スレイヤーサレット","56878","735","2","4","0","34","0","3","5","10270","1","True","True","False","True","99999","731","False","0","True","0","2","0","10","8","21800","9339","False","False","0","100","0","1","76","0","0","2","897, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","809","635","1","381","3","405","44","239","45","167","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","False","False","0","True"
