"48128","クリスタルトロフィー:ピクトマンサー","0","","0","0","1","0","0","ピクトマンサーの証を象った卓上飾り","クリスタルトロフィー:ピクトマンサー","53516","1","1","14","198220","78","0","0","50","6038","1","False","True","False","False","3000","0","False","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48129","ティアード・ディスプレイスタンド","0","","0","0","1","0","0","収集物を並べて飾るための階段状の棚","ティアード・ディスプレイスタンド","51743","1","1","14","198221","77","69","0","50","4000","1","False","False","False","False","5000","120","False","1","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48130","プロシュット・クルード","0","","0","0","1","0","0","塩漬けにした豚の腿肉を乾燥・熟成させた食品<hex:02100103>[1回以上消費後に撤去すると消滅する]<hex:02100103><hex:02100103>食事効果（最大10回）:<hex:02100103>  クリティカル +4%（上限10）<hex:02100103>  VIT +5%（上限12）<hex:02100103>  装備消耗耐性 +3<hex:02100103>  敵討伐・製作・採集時経験値獲得量 +3%<hex:02100103>  効果時間 30:00 [最大2倍まで効果時間の継ぎ足し可能]","プロシュット・クルード","53514","690","1","14","198222","78","70","0","50","18000","1","False","False","False","False","99999","150","False","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48131","ラウンドステップライト","0","","0","0","1","0","0","足元を照らす仄かな光源を備えた敷物","ラウンドステップライト","52043","1","1","14","198223","80","72","0","50","2000","1","False","False","False","False","99999","150","False","1","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48132","ゼレニア・ソードスタンド","0","","0","0","1","0","0","誇り高き騎士の力を感じさせる大剣のディスプレイスタンド<hex:02100103>[複数個設置不可]","ゼレニア・ソードスタンド","53527","720","1","14","198224","78","70","0","50","6000","1","False","False","False","False","99999","30","False","0","False","0","2","0","10","0","0","9614","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48133","永久の探求者のポスターEX","0","","0","0","1","0","0","熟練の絵描きによる絵画、題「永久の探求者」","永久の探求者のポスターEX","51582","1","1","14","198225","79","0","0","50","18980","1","False","True","False","False","99999","0","False","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48134","シンプルスタイル・フリーパーティション","0","","0","0","1","0","0","シンプルスタイルの内装に合わせた、柄の装飾が可能な間仕切り板","シンプルスタイル・フリーパーティション","52826","1","1","14","198226","57","56","0","50","10000","1","False","False","False","False","9000","90","False","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48135","シンプルスタイル・フリーパーティションドア","0","","0","0","1","0","0","シンプルスタイルの内装に合わせた、柄の装飾が可能な扉付き間仕切り板","シンプルスタイル・フリーパーティションドア","52827","1","1","14","198227","57","56","0","50","10000","1","False","False","False","False","9000","90","False","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48136","ドラフティングテーブル","0","","0","0","1","0","0","天板が傾斜した製図用の作業机","ドラフティングテーブル","51742","1","1","14","198228","57","56","0","50","2000","1","False","False","False","False","99999","60","False","1","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48137","ティーカ・セルヴァース","0","","0","0","1","0","0","薄焼きの肉や野菜、オリーブなどを挟んだトラル大陸風のサンドイッチ<hex:02100103>[1回以上消費後に撤去すると消滅する]<hex:02100103><hex:02100103>食事効果（最大10回）:<hex:02100103>  ダイレクトヒット +4%（上限10）<hex:02100103>  VIT +5%（上限12）<hex:02100103>  装備消耗耐性 +3<hex:02100103>  敵討伐・製作・採集時経験値獲得量 +3%<hex:02100103>  効果時間 30:00 [最大2倍まで効果時間の継ぎ足し可能]","ティーカ・セルヴァース","53511","1","1","14","198229","78","0","0","50","18000","1","False","True","False","False","99999","0","False","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
