"42000","ルテニウム・グレートソード","0","","0","0","1","0","0","","ルテニウム・グレートソード","34009","655","1","1","0","87","76","13","5","5320","1","False","False","False","False","51786","709","True","2","False","0","2","0","9","8","21800","8762","False","False","0","92","0","1","98","0","0","1","1501, 111, 1, 0","0, 0, 0, 0","32","1","117","58","2960","3","0","0","0","0","1","359","3","398","44","270","27","189","0","0","0","0","1","0","12","13","13","7","1","40","3","44","44","30","27","21","3","2","True","False","0","True"
"42001","ルテニウム・マスケトン","0","","0","0","1","0","0","","ルテニウム・マスケトン","34502","655","1","1","0","88","77","13","5","27320","1","False","False","False","False","51786","709","True","2","False","0","2","0","9","8","21800","8763","False","False","0","92","0","1","96","0","0","4","2001, 90, 1, 0","2099, 1, 1, 0","31","2","117","58","2640","25","0","0","0","0","2","359","3","398","45","270","44","189","0","0","0","0","1","0","12","13","13","7","2","40","3","44","45","30","44","21","6","2","True","False","0","True"
"42002","ルテニウム・トルクエタム","0","","0","0","1","0","0","","ルテニウム・トルクエタム","34701","655","1","2","0","89","78","13","5","44320","1","False","False","False","False","51786","709","True","2","False","0","2","0","11","8","21800","8764","False","False","0","92","0","1","99","0","0","6","2101, 88, 1, 0","2199, 1, 163, 0","33","1","117","117","3200","3","0","0","0","0","5","359","3","358","6","270","46","189","0","0","0","0","1","0","12","13","13","13","5","40","3","40","6","30","46","21","9","2","True","False","0","True"
"42003","ルテニウム・ブレード","0","","0","0","1","0","0","","ルテニウム・ブレード","36556","655","1","1","0","96","83","13","5","17320","1","False","False","False","False","51786","709","True","2","False","0","2","0","9","8","21800","8765","False","False","0","92","0","1","111","0","0","3","2201, 74, 1, 0","2251, 90, 1, 0","34","1","117","58","2640","3","0","0","0","0","1","359","3","398","27","270","22","189","0","0","0","0","1","0","12","13","13","7","1","40","3","44","27","30","22","21","5","2","True","False","0","True"
"42004","ルテニウム・タック","0","","0","0","1","0","0","","ルテニウム・タック","36856","655","1","2","0","97","84","13","5","37320","1","False","False","False","False","51786","709","True","2","False","0","2","0","11","8","21800","8766","False","False","0","92","0","1","112","0","0","5","2301, 84, 1, 0","2351, 70, 1, 0","35","2","117","117","3440","3","0","0","0","0","4","359","3","358","22","270","44","189","0","0","0","0","1","0","12","13","13","13","4","40","3","40","22","30","44","21","8","2","True","False","0","True"
"42005","ルテニウム・ガンブレード","0","","0","0","1","0","0","","ルテニウム・ガンブレード","36099","655","1","1","0","106","86","13","5","6320","1","False","False","False","False","51786","709","True","2","False","0","2","0","9","8","21800","8767","False","False","0","92","0","1","149","0","0","1","2501, 52, 1, 0","0, 0, 0, 0","37","1","117","58","2800","3","0","0","0","0","1","359","3","398","44","270","45","189","0","0","0","0","1","0","12","13","13","7","1","40","3","44","44","30","45","21","3","2","True","False","0","True"
"42006","ルテニウム・フォールディングファン","0","","0","0","1","0","0","","ルテニウム・フォールディングファン","36297","655","1","1","0","107","87","13","5","28320","1","False","False","False","False","51786","709","True","2","False","0","2","0","11","8","21800","8768","False","False","0","92","0","1","150","0","0","4","2601, 47, 1, 0","2651, 47, 1, 0","38","2","117","58","3120","25","0","0","0","0","2","359","3","398","27","270","22","189","0","0","0","0","1","0","12","13","13","7","2","40","3","44","27","30","22","21","6","2","True","False","0","True"
"42007","ルテニウム・ウォーサイズ","0","","0","0","1","0","0","","ルテニウム・ウォーサイズ","37267","655","1","1","0","108","88","13","5","11320","1","False","False","False","False","51786","709","True","2","False","0","2","0","9","8","21800","8769","False","False","0","92","0","1","180","0","0","2","2802, 17, 1, 0","0, 0, 0, 0","39","1","117","58","3200","3","0","0","0","0","1","359","3","398","44","270","27","189","0","0","0","0","1","0","12","13","13","7","1","40","3","44","44","30","27","21","4","2","True","False","0","True"
"42008","セイバ・ウィング","0","","0","0","1","0","0","","セイバ・ウィング","37064","655","1","2","0","109","89","13","5","45320","1","False","False","False","False","51786","709","True","2","False","0","2","0","8","8","21800","8770","False","False","0","92","0","1","181","0","0","6","2701, 12, 1, 0","0, 0, 0, 0","40","3","117","117","2800","3","0","0","0","0","5","359","3","358","44","270","27","189","0","0","0","0","1","0","12","13","13","13","5","40","3","40","44","30","27","21","9","2","True","False","0","True"
"42009","ルテニウム・ツインファング","0","","0","0","1","0","0","","ルテニウム・ツインファング","37417","655","1","1","0","110","91","13","5","22320","1","False","False","False","False","51786","709","True","2","False","0","2","0","9","8","21800","8771","False","False","0","92","0","1","196","0","0","11","3101, 18, 1, 0","3151, 18, 1, 0","41","1","117","58","2640","3","0","0","0","0","2","359","3","398","45","270","44","189","0","0","0","0","1","0","12","13","13","7","2","40","3","44","45","30","44","21","6","2","True","False","0","True"
