"44032","ロネークサージ","0","","0","0","1","0","0","ロネークの毛で織られた耐久性に優れた毛織物","ロネークサージ","21601","670","1","12","0","51","50","0","16","2000","999","False","False","False","False","99999","4","True","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"44033","サンダーヤードシルク","0","","0","0","1","0","0","ヤースラニ荒野で採れる特殊なマユから織られたシルク","サンダーヤードシルク","21622","680","1","12","0","51","50","0","16","2000","999","False","False","False","False","99999","4","True","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"44034","ヤクテル天然水","0","","0","0","1","0","0","ヤクテル樹海で採取された独特のコクがある天然水","ヤクテル天然水","22614","670","1","12","0","54","53","0","16","8000","999","False","False","False","False","99999","5","False","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"44035","黄金の霊砂","0","","0","0","1","0","0","精選によって得られた、大粒のクリスタルの粉末","黄金の霊砂","21246","690","1","12","0","54","53","0","16","28000","999","False","False","False","False","99999","3","False","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"44036","幻岩の霊砂","0","","0","0","1","0","0","精選によって得られた、エーテル濃度の高いクリスタルの粉末","幻岩の霊砂","21234","690","1","12","0","54","53","0","16","28000","999","False","False","False","False","99999","3","False","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"44037","幻葉の霊砂","0","","0","0","1","0","0","精選によって得られた、エーテル濃度の高いクリスタルの粉末","幻葉の霊砂","21236","690","1","12","0","54","53","0","16","28000","999","False","False","False","False","99999","3","False","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"44038","幻海の霊砂","0","","0","0","1","0","0","精選によって得られた、エーテル濃度の高いクリスタルの粉末","幻海の霊砂","21229","690","1","12","0","54","53","0","16","28000","999","False","False","False","False","99999","3","False","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"44039","ウィンドパセリ","0","","0","0","1","0","0","爽快な香りが漂う、薬効のある葉菜","ウィンドパセリ","25211","685","1","12","0","54","53","0","16","24000","999","False","False","False","False","99999","5","False","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"44040","コザマル・カモミール","0","","0","0","1","0","0","コザマル・カに自生する薬草。高温多湿な環境も厭わずに生える","コザマル・カモミール","25008","660","1","12","0","54","53","0","16","24000","999","False","False","False","False","99999","5","False","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"44041","ウィンドローレル","0","","0","0","1","0","0","生薬として使用される、香り高い香草","ウィンドローレル","25009","685","1","12","0","54","53","0","16","24000","999","False","False","False","False","99999","5","False","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"44042","ユーカリ","0","","0","0","1","0","0","油分を含む肉厚な葉の植物。薬効や消毒成分に優れ、葉を揉むと爽やかな芳香がする","ユーカリ","25010","650","1","12","0","54","53","0","16","24000","999","False","False","False","False","99999","5","False","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"44043","パールグラス","0","","0","0","1","0","0","水辺や水中に生育する小振りな葉の植物。食用には適さないが、薬の材料として利用される","パールグラス","25015","670","1","12","0","54","53","0","16","24000","999","False","False","False","False","99999","5","False","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"44044","剛力の宝水","0","","0","0","1","0","0","装備品の仕上げに用いることで、力を高める効果のある宝水","剛力の宝水","22683","656","1","12","0","54","53","0","16","30000","999","False","False","False","False","99999","32","True","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"44045","眼力の宝水","0","","0","0","1","0","0","装備品の仕上げに用いることで、器用さを高める効果のある宝水","眼力の宝水","22682","656","1","12","0","54","53","0","16","30000","999","False","False","False","False","99999","32","True","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"44046","活力の宝水","0","","0","0","1","0","0","装備品の仕上げに用いることで、活力を高める効果のある宝水","活力の宝水","22680","656","1","12","0","54","53","0","16","30000","999","False","False","False","False","99999","32","True","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"44047","知力の宝水","0","","0","0","1","0","0","装備品の仕上げに用いることで、知力を高める効果のある宝水","知力の宝水","22679","656","1","12","0","54","53","0","16","30000","999","False","False","False","False","99999","32","True","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
